name,trade_date,close,VMF1,VMF2,VMF3,VMF4,VMF5,VMF6,VMF7,VMF8,VMF9,CCI,MACD,RSI,volume,OpenInterest
Brent oil,2021-01-18,54.79,0.074427089,-0.084242938,-0.110073706,-0.106942658,-0.105085945,0.615103468,0.85136893,-11.50886742,66.224673,45.52654872,1.908085695,60.40047512,142865,404203
Brent oil,2021-01-19,55.93,-0.003574829,0.080885227,0.040135444,-0.018312747,0.188782431,0.400188554,0.929517876,-11.40413009,66.28048219,62.77177994,1.873875647,64.19353774,261102,390965
Brent oil,2021-01-20,55.69,-0.065356731,-0.047893286,0.074600022,0.101777277,0.19542622,0.15208978,1.011013092,-11.2960901,66.3391642,68.17367359,1.806572895,62.82910546,310886,358468
Brent oil,2021-01-21,56.17,0.121844323,-0.004645778,-0.074023431,0.020615182,-0.085083414,-0.110624961,1.09605642,-11.18466725,66.40079123,59.22635573,1.771545692,64.45629467,254591,315090
Brent oil,2021-01-22,55.21,-0.161870587,0.053378458,-0.035741961,-0.103750063,-0.236890937,-0.371153114,1.18246237,-11.07206419,66.46316822,31.4350729,1.647332975,58.90257443,269369,270479
Brent oil,2021-01-25,55.91,0.182515481,-0.077372965,0.09227602,-0.019537868,-0.034555029,-0.607270854,1.27167459,-10.95698309,66.52757236,36.25263671,1.587082749,61.50699979,198274,225077
Brent oil,2021-01-26,55.87,-0.185353059,0.064016454,-0.013875837,0.103056697,0.215589157,-0.798660754,1.363988968,-10.83925772,66.59414815,31.73441593,1.518600861,61.26806571,212070,542527
Brent oil,2021-01-27,55.3,0.170249196,-0.021948641,-0.089699188,0.016640736,0.140274548,-0.926259512,1.460562818,-10.71788176,66.66387104,19.65793492,1.402170881,57.82108133,316905,550048
Brent oil,2021-01-28,55.03,-0.144671332,-0.033859904,0.06191974,-0.105996002,-0.145023,-0.973684749,1.564044723,-10.59035845,66.73920035,11.76761732,1.273433195,56.20792559,344703,552575
Brent oil,2021-01-29,55.1,0.105193159,0.066472171,0.050571036,-0.026178997,-0.221483045,-0.934141765,1.675077112,-10.45601016,66.82080354,4.952197197,1.163642321,56.54640694,320232,565119
Brent oil,2021-02-01,56.21,-0.064529684,-0.070648485,-0.101409213,0.096728802,0.018552146,-0.808716798,1.795039902,-10.31324161,66.91029031,11.88222368,1.152909958,61.61317512,288247,546537
Brent oil,2021-02-02,57.82,0.016908964,0.030749323,-0.003661478,0.015155036,0.21182312,-0.613000599,1.920964527,-10.16443455,67.00535413,54.10807175,1.259795885,67.52753997,337679,539484
Brent oil,2021-02-03,58.67,0.030071065,0.027336895,0.111533477,-0.099319974,0.081992624,-0.370225221,2.049159844,-10.01251005,67.10317602,77.94715369,1.39698804,70.14300961,276856,537998
Brent oil,2021-02-04,59.11,-0.073952144,-0.072063806,-0.060114349,-0.006950385,-0.1569033,-0.105105667,2.177184387,-9.859148682,67.20217053,84.44602485,1.523654394,71.42600159,244072,521834
Brent oil,2021-02-05,59.62,0.112363792,0.078551164,-0.086857591,0.102502703,-0.14593552,0.158697608,2.303349418,-9.705354391,67.30141159,103.9497439,1.646214593,72.88065425,229424,514071
Brent oil,2021-02-08,60.66,-0.14290518,-0.040776994,0.122088989,0.001852263,0.082115291,0.402594907,2.428546585,-9.549672503,67.40240684,121.4833197,1.806440224,75.60768003,269312,486461
Brent oil,2021-02-09,61.29,0.16126038,-0.025902477,0.013592912,-0.110111335,0.166930608,0.607224444,2.55093438,-9.393305239,67.50402018,134.3173156,1.961643323,77.10930314,319502,467407
Brent oil,2021-02-10,61.1,-0.165012279,0.086307386,-0.141618632,0.004814353,-0.00678275,0.758698433,2.67012733,-9.23605958,67.60649836,135.881644,2.045729587,75.59778064,287707,456449
Brent oil,2021-02-11,60.86,0.152939095,-0.103908642,0.082024766,0.119122238,-0.152826854,0.849310621,2.787299589,-9.076261811,67.71155325,120.5064445,2.069150682,73.6342837,209685,430805
Brent oil,2021-02-12,62.71,-0.132687424,0.055072676,0.089228875,-0.018758519,-0.056632824,0.875388609,2.904583464,-8.911194888,67.82195459,133.1779291,2.211498826,78.31068868,307715,426886
Brent oil,2021-02-15,63.33,0.099599603,0.025305012,-0.164764622,-0.147710165,0.094504578,0.825467665,3.015861145,-8.745963012,67.93273099,148.2865181,2.347281573,79.61558339,220383,415893
Brent oil,2021-02-16,63.56,-0.052075534,-0.085376744,0.036237693,0.036880078,0.076390794,0.697440383,3.118285551,-8.582466388,68.04210375,130.5944502,2.445261997,80.09403044,284666,399197
Brent oil,2021-02-17,64.89,-0.005454303,0.093379848,0.158428888,0.180967165,-0.036082386,0.498938794,3.210843322,-8.420911971,68.14996503,134.7605782,2.60025792,82.63254805,391262,374090
Brent oil,2021-02-18,63.53,0.072006053,-0.044170623,-0.167543845,-0.055742994,-0.054275702,0.242827051,3.290495624,-8.263573961,68.25413795,116.0953172,2.583570875,72.457178,420556,346683
Brent oil,2021-02-19,62.84,-0.13612687,-0.021016691,-0.031600784,-0.199084187,0.024158623,-0.044332884,3.359349632,-8.107871707,68.3572524,77.3107126,2.48601184,67.88948953,305827,287100
Brent oil,2021-02-22,64.94,0.18773297,0.057853641,0.203850639,0.076754726,0.034508551,-0.33302006,3.418781646,-7.951939785,68.46123273,85.54780946,2.548767448,73.38802525,289342,626470
Brent oil,2021-02-23,64.2,-0.221385682,-0.052555124,-0.139567545,0.205849315,-0.050203824,-0.600370919,3.464454208,-7.799369775,68.56260184,85.58339404,2.509857825,68.91007105,354828,639859
Brent oil,2021-02-24,66.45,0.236099951,0.023434796,-0.09558801,-0.094902669,-0.048578473,-0.822122281,3.493817528,-7.652007383,68.65962956,91.60986083,2.630257888,74.0873519,340709,637154
Brent oil,2021-02-25,66.05,-0.221199732,0.012086734,0.236301267,-0.205093403,0.078787048,-0.980599368,3.49979237,-7.516273154,68.74601507,86.38420591,2.662705142,71.79828635,329605,656056
Brent oil,2021-02-26,64.63,0.195808012,-0.003695194,-0.066971637,0.147291692,0.137331308,-1.048708926,3.483600561,-7.390958725,68.8229749,53.76230908,2.544506208,64.21334091,352034,673423
Brent oil,2021-03-01,63.31,-0.15480612,-0.024885072,-0.189192877,0.230525819,-0.007810418,-0.995882156,3.453426059,-7.268501592,68.89797947,31.11809577,2.317603838,58.0718436,291908,693406
Brent oil,2021-03-02,62.62,0.098753746,0.033229346,0.199112808,-0.201257068,-0.189457203,-0.808206546,3.414939529,-7.143836887,68.97601454,7.560321168,2.058377152,55.10496632,367119,663221
Brent oil,2021-03-03,63.99,-0.041317218,-0.009708145,0.034822868,-0.265547206,-0.128946075,-0.494059445,3.371988249,-7.013412365,69.06061696,14.5613984,1.94110978,59.52638944,341674,627917
Brent oil,2021-03-04,67.26,-0.024510469,-0.058905388,-0.242032436,0.229206687,0.121751971,-0.094142064,3.319538403,-6.881898025,69.14722939,51.30751407,2.087967426,67.70246691,510680,609519
Brent oil,2021-03-05,69.69,0.096679021,0.129068272,0.150313354,0.284997498,0.217077186,0.330376354,3.247821545,-6.758379119,69.22694654,87.0552369,2.373078488,72.19720785,361763,583449
Brent oil,2021-03-08,68.12,-0.154962367,-0.117487537,0.166254894,-0.238145165,0.024462677,0.722080903,3.152438736,-6.646983246,69.29575571,85.32359519,2.444170307,65.82347064,352594,569041
Brent oil,2021-03-09,67.3,0.208510635,0.025586027,-0.267905557,-0.269696611,-0.180324144,1.039099565,3.036636803,-6.544854342,69.35651906,59.48422166,2.406602127,62.70955833,302605,550474
Brent oil,2021-03-10,68.18,-0.247630879,0.1140028,0.013779032,0.264970491,-0.122974347,1.250716529,2.905034829,-6.448058478,69.41313645,51.00667969,2.419942132,64.64267685,361943,517217
Brent oil,2021-03-11,69.62,0.270403424,-0.218575132,0.268809368,0.253663093,0.088843671,1.331626934,2.757821505,-6.356990801,69.46521118,69.42468409,2.51768781,67.60232011,289609,475808
Brent oil,2021-03-12,69.23,-0.268685145,0.21694842,-0.196910341,-0.287540062,0.160481109,1.267147317,2.592643118,-6.274534799,69.50988131,67.63151316,2.534466472,65.99118228,251538,466775
Brent oil,2021-03-15,68.79,0.252849589,-0.070412842,-0.127450241,-0.220511031,0.029955101,1.060325375,2.407489995,-6.203431527,69.54440342,55.3519653,2.483629623,64.13409291,262595,428150
Brent oil,2021-03-16,68.47,-0.210294864,-0.138549434,0.30745604,0.334335587,-0.093915035,0.737974736,2.204792804,-6.142431513,69.56995452,40.92050336,2.389969646,62.75100568,248993,409207
Brent oil,2021-03-17,67.74,0.152964395,0.305310061,-0.082864337,0.20443784,-0.069470021,0.342152739,1.987097088,-6.090494793,69.58745465,31.62271046,2.231119583,59.59368688,309756,402603
Brent oil,2021-03-18,62.69,-0.073232094,-0.306058915,-0.249597392,-0.357469022,0.031543774,-0.071984187,1.759901977,-6.044024882,69.60031614,-50.76295193,1.678389538,43.34577057,509489,501229
Brent oil,2021-03-19,64.36,-0.024564872,0.119901319,0.267742859,-0.171205903,0.077241405,-0.440927888,1.535361629,-5.993068813,69.61825633,-56.55416366,1.35943136,48.35988663,481802,495623
Brent oil,2021-03-22,64.23,0.121212375,0.143158407,0.031954685,0.353482999,0.005526402,-0.72676859,1.313408445,-5.939327791,69.63944477,-48.14094876,1.083672886,48.00372384,252658,496012
Brent oil,2021-03-23,60.44,-0.206363218,-0.334188686,-0.286057859,0.132582602,-0.071657022,-0.903155182,1.096587713,-5.881801599,69.66476423,-99.10040773,0.552937068,38.98843563,523999,505732
Brent oil,2021-03-24,64.1,0.259270332,0.328583848,0.185760078,-0.353570218,-0.042429455,-0.955667546,0.891908358,-5.814956937,69.69963606,-69.11365133,0.422782943,48.95766867,393752,534111
Brent oil,2021-03-25,61.7,-0.283575909,-0.144043778,0.107181009,-0.127084889,0.015618946,-0.904222089,0.693307381,-5.745652962,69.73720833,-84.5479572,0.124539307,43.89290953,355889,540208
Brent oil,2021-03-26,64.22,0.27622002,-0.112276642,-0.246220427,0.353989146,0.035353971,-0.769982604,0.504401885,-5.671167137,69.78018271,-52.36585106,0.09047903,49.76894429,293779,537835
Brent oil,2021-03-29,65.19,-0.247530471,0.283815597,0.086508499,0.104311881,0.011407825,-0.591777961,0.320590413,-5.596624467,69.82347555,-30.80345482,0.140141445,51.85890651,302112,562564
Brent oil,2021-03-30,64.02,0.209225267,-0.272759515,0.156164434,-0.351749382,-0.007899408,-0.406597109,0.138491859,-5.525979764,69.86315787,-36.47210086,0.084120358,49.1998433,308657,567468
Brent oil,2021-03-31,63.07,-0.160736087,0.112416999,-0.175781416,-0.061783587,0.006889658,-0.234314692,-0.037830746,-5.456188355,69.90221152,-53.77424782,-0.03651292,47.08857569,323097,577025
Brent oil,2021-04-01,64.65,0.104830998,0.085985733,-0.014367154,0.350214798,0.005738002,-0.085008028,-0.203861313,-5.383843921,69.94395658,-39.02802998,-0.004570184,50.86506385,480365,587238
Brent oil,2021-04-05,62.3,-0.048190211,-0.208427245,0.145192091,0.012253155,-0.036665596,0.034689341,-0.359302658,-5.309601641,69.98767258,-64.03635449,-0.166956129,45.64660119,231780,553818
Brent oil,2021-04-06,62.65,-0.008297861,0.194099746,-0.077119774,-0.343296684,-0.033269429,0.132797411,-0.497845173,-5.228198144,70.03852815,-54.33346256,-0.264358723,46.52652738,307867,542134
Brent oil,2021-04-07,62.9,0.049486137,-0.087530008,-0.078203414,0.016994924,0.029673456,0.21357652,-0.619000285,-5.139814222,70.09630481,-57.06434555,-0.317715642,47.18424529,321390,529718
Brent oil,2021-04-08,63.37,-0.079458948,-0.042741022,0.093588191,0.318094318,0.049493718,0.281347446,-0.722583625,-5.044673325,70.16077478,-42.51833308,-0.318405927,48.46753506,265179,515507
Brent oil,2021-04-09,63.05,0.08996975,0.112744791,0.013428525,-0.056163589,-0.023511316,0.339929906,-0.807822955,-4.942232429,70.23249407,-36.99561373,-0.340845256,47.61917558,216243,513894
Brent oil,2021-04-12,63.2,-0.092276477,-0.110299051,-0.084062452,-0.30629879,-0.086515034,0.389161602,-0.874417371,-4.832156656,70.31184361,-22.55601258,-0.342575839,48.07795794,257839,490452
Brent oil,2021-04-13,63.96,0.081649762,0.048752591,0.010277739,0.075413168,-0.031631983,0.421174991,-0.925037483,-4.716738793,70.39662556,-1.276635985,-0.27940093,50.44615979,242406,475944
Brent oil,2021-04-14,66.28,-0.069276901,0.010976828,0.068980363,0.280818735,0.079718908,0.426858169,-0.960859539,-4.596565468,70.48637378,63.18036286,-0.041649638,56.90756611,323041,476195
Brent oil,2021-04-15,66.84,0.055083057,-0.038735281,-0.034480395,-0.109534164,0.072042367,0.388452809,-0.989749554,-4.478528626,70.57437849,91.17580336,0.189769747,58.32029586,240308,469412
Brent oil,2021-04-16,66.72,-0.034656442,0.041362776,-0.04795476,-0.245541565,-0.045513731,0.296815415,-1.016604135,-4.366675355,70.65674496,92.57774113,0.359345963,57.88238833,212200,450764
Brent oil,2021-04-19,67.16,0.019819696,-0.022376301,0.066663456,0.15985375,-0.079105516,0.156507059,-1.042627127,-4.261703065,70.7328613,87.46522205,0.523209426,59.09519922,193810,412500
Brent oil,2021-04-20,66.31,-0.004453308,0.016107942,0.025272054,0.224042072,0.032086693,-0.016425723,-1.067432873,-4.163012385,70.80335696,76.50832499,0.577823713,55.75505998,328240,403544
Brent oil,2021-04-21,65.08,-0.003778843,-0.019662345,-0.082749165,-0.191485115,0.109159468,-0.194821948,-1.087329801,-4.066969446,70.87184389,40.73622574,0.51590814,51.2416351,260879,368782
Brent oil,2021-04-22,65.75,0.002102649,0.018435139,0.010448464,-0.197867656,0.005392001,-0.351029818,-1.099681958,-3.970952951,70.94092686,34.35758847,0.514966787,53.4520649,242474,344807
Brent oil,2021-04-23,66.12,0.007842548,-0.002048045,0.083445943,0.213121025,-0.138456506,-0.46622026,-1.106697994,-3.876930181,71.00866648,46.91507037,0.537876361,54.67410535,187900,307857
Brent oil,2021-04-26,65.79,-0.021101071,-0.026263536,-0.049439986,0.173301779,-0.072219115,-0.524239238,-1.108772126,-3.785065126,71.07492061,33.13044339,0.523371026,53.32933468,257581,273305
Brent oil,2021-04-27,66.09,0.035320109,0.054925567,-0.067120231,-0.229064977,0.139109956,-0.514627759,-1.105410495,-3.694653255,71.1404086,40.5308035,0.52997373,54.42674389,299460,553881
Brent oil,2021-04-28,66.52,-0.046820524,-0.063714585,0.090471283,-0.148208862,0.158872351,-0.437094706,-1.097348519,-3.606135933,71.2047165,61.74634237,0.563409196,56.02292736,375933,564346
Brent oil,2021-04-29,68.02,0.053373395,0.038798774,0.026879897,0.242954919,-0.087612122,-0.30138939,-1.086267394,-3.520824471,71.26657225,98.73619885,0.702842575,61.13647624,320974,584145
Brent oil,2021-04-30,66.44,-0.0468593,0.022768487,-0.114115308,0.12719007,-0.231778023,-0.125284378,-1.074781691,-3.440986322,71.32374227,63.41749129,0.678035764,54.012233,308365,617686
Brent oil,2021-05-03,67.66,0.030497847,-0.082934346,0.04824524,-0.240299421,-0.002129011,0.076309327,-1.05933032,-3.362968899,71.3798642,68.3037697,0.748195262,58.07480315,148711,635575
Brent oil,2021-05-04,69.49,-0.006950107,0.098416703,0.085863366,-0.111733229,0.268066127,0.276685653,-1.042803159,-3.289350123,71.43238661,114.7303722,0.940619994,63.31051892,249641,624820
Brent oil,2021-05-05,68.55,-0.012380451,-0.041515139,-0.099716357,0.243398506,0.13603186,0.448568256,-1.02858654,-3.223248499,71.47820982,107.0393028,1.00567504,59.21953835,283725,615626
Brent oil,2021-05-06,68.28,0.032570455,-0.045757991,-0.005422287,0.118549478,-0.216998799,0.577781702,-1.012944744,-3.161060109,71.52088264,80.41259752,1.023644948,58.05904666,273282,605749
Brent oil,2021-05-07,68.27,-0.050547405,0.108815297,0.093941149,-0.242661681,-0.250749518,0.652067785,-0.994566598,-3.101614939,71.56151897,55.95531359,1.025260745,58.01370175,262581,602062
Brent oil,2021-05-10,68.22,0.066936548,-0.102306414,-0.060952244,-0.123602628,0.106544104,0.663211771,-0.97312419,-3.044694084,71.60028688,52.26853117,1.010854196,57.77074929,265604,578276
Brent oil,2021-05-11,68.65,-0.078433846,0.029074875,-0.036157165,0.247876297,0.323128981,0.610777662,-0.94692674,-2.988760894,71.63866179,39.97281983,1.022349302,59.3474933,321857,543161
Brent oil,2021-05-12,69,0.082100059,0.065406767,0.074898464,0.127298819,0.04935089,0.499032389,-0.915099661,-2.933022188,71.67738652,63.19158047,1.047624963,60.63584094,310299,517290
Brent oil,2021-05-13,67.05,-0.076673469,-0.122812174,-0.025362069,-0.256861576,-0.324014372,0.33549384,-0.878526014,-2.878335208,71.71557023,11.60591835,0.899933529,50.94805385,311999,476707
Brent oil,2021-05-14,68.83,0.061272648,0.105818068,-0.038188145,-0.128835236,-0.217931761,0.13558108,-0.835645086,-2.823122153,71.75475157,31.24356201,0.915959517,57.60638918,286132,439492
Brent oil,2021-05-17,69.6,-0.037973306,-0.025586622,0.041037782,0.25911262,0.229019904,-0.088315218,-0.790635738,-2.771327453,71.79098488,70.15860482,0.979501707,60.12775312,230775,408642
Brent oil,2021-05-18,68.59,0.017177018,-0.059701716,0.009475025,0.141255803,0.357114342,-0.315043607,-0.744316434,-2.723742051,71.82343671,50.90134911,0.93755326,55.46770247,378016,383349
Brent oil,2021-05-19,66.69,0.003165733,0.108999889,-0.019741535,-0.246453573,-0.03527179,-0.514195465,-0.692768126,-2.676765139,71.85559801,-30.9573021,0.742436349,47.94047702,386890,358993
Brent oil,2021-05-20,65.05,-0.02295301,-0.099369765,-0.012188519,-0.150899824,-0.38692388,-0.654940322,-0.630357371,-2.625183693,71.89254774,-77.89457035,0.45027995,42.57043411,388162,331187
Brent oil,2021-05-21,66.73,0.029746507,0.02515161,-0.002242821,0.221830782,-0.191691816,-0.716275016,-0.552820295,-2.564899762,71.9382889,-61.22714155,0.350268186,48.88668756,257641,267046
Brent oil,2021-05-24,68.37,-0.035637393,0.05048879,0.022407919,0.133912151,0.258165758,-0.698290511,-0.463170571,-2.498503195,71.99023676,3.632602255,0.39874594,54.18405299,272047,491277
Brent oil,2021-05-25,68.45,0.037337126,-0.088252535,-0.007733383,-0.212957459,0.321576295,-0.614040431,-0.366380174,-2.430236983,72.04420085,22.12962864,0.43856474,54.43214644,233263,515382
Brent oil,2021-05-26,68.69,-0.035646932,0.07213524,-0.031217046,-0.117967132,-0.062789505,-0.478864732,-0.264109336,-2.361093045,72.09922283,26.39327082,0.483909216,55.21563204,274641,531329
Brent oil,2021-05-27,69.21,0.031259746,-0.018742074,0.034637259,0.203657849,-0.333837186,-0.31073886,-0.157511681,-2.291603516,72.15478995,39.80463692,0.555402362,56.94303113,270531,550402
Brent oil,2021-05-28,69.02,-0.024758815,-0.035354957,0.018722479,0.104801453,-0.126206223,-0.127503875,-0.046908801,-2.221529981,72.21114398,49.93002537,0.589929443,56.09169755,294069,586719
Brent oil,2021-05-31,69.46,0.015869129,0.057946706,-0.060901957,-0.192229328,0.241453636,0.056031762,0.06931741,-2.148753043,72.27039218,57.35912636,0.645357447,57.67000342,80181,560641
Brent oil,2021-06-01,70.63,-0.011545983,-0.049133576,0.01276301,-0.10162513,0.24510808,0.223706447,0.190929468,-2.072848257,72.33297238,110.5795473,0.774762779,61.62058261,302490,561967
Brent oil,2021-06-02,71.2,0.009803137,0.015873333,0.06219059,0.170001048,-0.100911277,0.357581471,0.31451821,-1.996346291,72.39640392,137.2657362,0.912789603,63.4121105,221631,548775
Brent oil,2021-06-03,71.39,-0.010254483,0.02099184,-0.053699477,0.100679934,-0.283389032,0.446433489,0.438462019,-1.920013065,72.45996384,144.1961495,1.025684811,64.01509888,229785,536400
Brent oil,2021-06-04,71.82,0.012828094,-0.040485753,-0.035919983,-0.147342598,-0.051273994,0.484647848,0.560886726,-1.844895106,72.52264237,139.9250719,1.136748751,65.40469404,222000,524449
Brent oil,2021-06-07,71.5,-0.013510684,0.038706394,0.089517561,-0.09737139,0.244428658,0.474342777,0.681074885,-1.770998144,72.58444894,128.3434844,1.185283192,63.4413053,224334,518313
Brent oil,2021-06-08,72.05,0.010688924,-0.019247483,-0.018258049,0.13042348,0.182528695,0.426768181,0.801763174,-1.695020592,72.64867284,118.6810205,1.253675894,65.36572953,285225,498201
Brent oil,2021-06-09,72.02,-0.008952575,-0.0143416,-0.103012685,0.086310378,-0.14433645,0.350001015,0.921688398,-1.617461548,72.71484012,129.0484285,1.290579852,65.16423527,266374,481405
Brent oil,2021-06-10,72.4,0.006825246,0.041870583,0.093980234,-0.119570063,-0.26497919,0.251121085,1.038589353,-1.539692853,72.78162787,105.4119966,1.335099137,66.56994823,346576,450265
Brent oil,2021-06-11,72.62,-0.004275573,-0.047040187,0.059502168,-0.077613962,-0.003375478,0.137897073,1.150633329,-1.46265398,72.8481478,107.2473993,1.372313972,67.39037693,276476,429331
Brent oil,2021-06-14,73.07,0.001895547,0.026537434,-0.154299718,0.109742769,0.266949959,0.019346411,1.257091416,-1.386227878,72.91456224,116.1780625,1.421729424,69.06284811,200722,417207
Brent oil,2021-06-15,74.27,-0.001072403,0.007646702,0.038371593,0.068332978,0.152385078,-0.097147103,1.356621151,-1.310873605,72.98046863,123.7263282,1.539969685,73.03452855,228619,399707
Brent oil,2021-06-16,73.87,0.003955507,-0.036439253,0.152285913,-0.101726721,-0.189230294,-0.208797416,1.444596553,-1.24025783,73.04227717,116.9269155,1.583149722,69.81702712,306090,392186
Brent oil,2021-06-17,72.99,-0.002349501,0.05665215,-0.139632807,-0.046706197,-0.249558547,-0.306823462,1.520394616,-1.174319096,73.10008234,71.53279248,1.528739213,63.21856791,336640,381500
Brent oil,2021-06-18,73.22,-0.001215238,-0.051348006,-0.070124011,0.104502589,0.073028308,-0.378077861,1.586452361,-1.110186525,73.15674961,56.84049555,1.487035945,64.1716661,231547,339490
Brent oil,2021-06-21,74.84,0.004683729,0.014638798,0.193913418,0.023105568,0.291236124,-0.414123152,1.643214755,-1.046912141,73.21324283,78.84496107,1.566646936,70.05705747,265470,317847
Brent oil,2021-06-22,74.74,-0.007471479,0.037067251,-0.059202542,-0.111836309,0.059527315,-0.415633171,1.686534498,-0.987952903,73.26616493,80.56675233,1.603189485,69.30030551,294724,291237
Brent oil,2021-06-23,74.71,0.015822761,-0.067407997,-0.154175783,0.008844558,-0.267486737,-0.383293646,1.713942106,-0.935219388,73.31365088,65.94828577,1.611156559,69.05929845,261710,575887
Brent oil,2021-06-24,74.85,-0.021500045,0.068202029,0.178161721,0.131041924,-0.171035684,-0.316432723,1.724770254,-0.889086072,73.35533406,54.79264877,1.610205901,69.59078381,238002,586234
Brent oil,2021-06-25,75.31,0.029510294,-0.02815935,0.038989656,-0.02789724,0.21354023,-0.212792364,1.720963974,-0.847589811,73.3931465,56.07059319,1.627806316,71.33321114,246618,588113
Brent oil,2021-06-28,74.01,-0.034705357,-0.029465764,-0.214280395,-0.141252869,0.278702679,-0.075332697,1.702820008,-0.810520925,73.42725923,39.36265454,1.519341611,60.74068931,343278,603761
Brent oil,2021-06-29,74.67,0.038908894,0.079213873,0.117534047,0.057473691,-0.096656184,0.092575771,1.67414955,-0.77434138,73.46114719,29.32386803,1.46969728,63.68873518,288719,620327
Brent oil,2021-06-30,74.67,-0.044347881,-0.097341318,0.13272768,0.144466316,-0.345789294,0.277045239,1.635348594,-0.738802575,73.49502882,33.42154109,1.414053462,63.68873518,296472,642769
Brent oil,2021-07-01,75.61,0.049784479,0.066931416,-0.222632633,-0.092832288,-0.069362881,0.456313163,1.585185625,-0.705157629,73.52765301,54.21991287,1.429329064,67.6956151,405155,647175
Brent oil,2021-07-02,75.97,-0.051354643,0.007016332,0.032702421,-0.144041534,0.333753786,0.6045264,1.521119488,-0.675956522,73.55648354,55.68902605,1.453726426,69.10184655,236220,646528
Brent oil,2021-07-05,77.1,0.053155913,-0.082572591,0.215064653,0.138110488,0.250857648,0.700746891,1.443280158,-0.651273809,73.58143321,70.97959773,1.546416936,73.06525495,157222,621980
Brent oil,2021-07-06,74.93,-0.048045931,0.12598561,-0.192940989,0.148940767,-0.215812701,0.728007491,1.350685207,-0.632462674,73.60111613,38.43092876,1.428309308,57.74637534,410703,620623
Brent oil,2021-07-07,73.34,0.041880675,-0.098146106,-0.070059034,-0.165894175,-0.360500346,0.685083578,1.248966919,-0.614656333,73.62030201,-10.27042697,1.192660205,49.54902841,387427,607309
Brent oil,2021-07-08,74.35,-0.039812703,0.000414919,0.244151614,-0.152176679,0.041219089,0.576034996,1.142915025,-0.593807261,73.64295312,-23.91943836,1.075013071,54.01460405,314340,608890
Brent oil,2021-07-09,75.58,0.034521619,0.103640059,-0.130089542,0.176374034,0.369152913,0.402059512,1.031358491,-0.571436542,73.66754196,17.05819935,1.068708188,58.79758852,248179,574814
Brent oil,2021-07-12,75.2,-0.026151442,-0.152941758,-0.144069694,0.144472181,0.121372561,0.167227751,0.91056466,-0.551397555,73.69025709,15.89387181,1.021276063,56.83093869,262298,541887
Brent oil,2021-07-13,76.35,0.017496576,0.118078325,0.256358706,-0.183994406,-0.306946564,-0.114887938,0.77753455,-0.536844199,73.70798764,45.1393861,1.06421356,61.07423719,275913,494746
Brent oil,2021-07-14,74.54,0.002270235,-0.001172716,-0.049383611,-0.124941247,-0.243386596,-0.422343197,0.627516673,-0.532866131,73.71566322,9.78173689,0.941338795,52.35196933,376936,464971
Brent oil,2021-07-15,73.29,-0.017117687,-0.109759696,-0.202116515,0.224235026,0.232858306,-0.711512826,0.465121767,-0.535884013,73.71676362,-47.39064311,0.734626785,47.32529427,322328,424350
Brent oil,2021-07-16,73.3,0.02940853,0.154187309,0.211476462,0.12112754,0.371774861,-0.932657229,0.296908325,-0.540741914,73.71628519,-67.43000496,0.565098836,47.36883196,292660,385639
Brent oil,2021-07-19,68.75,-0.036543111,-0.105905977,0.02402934,-0.260988561,-0.085619549,-1.043314625,0.127892053,-0.543892476,73.71760844,-188.1864265,0.062874958,33.71437254,510920,364482
Brent oil,2021-07-20,68.63,0.029857851,-0.011740215,-0.229899343,-0.114592576,-0.446812281,-1.007792186,-0.030543756,-0.535472765,73.7304184,-212.5005642,-0.340894461,33.44058715,316477,321724
Brent oil,2021-07-21,72.25,-0.033342883,0.092610067,0.125385104,0.255791212,-0.155673402,-0.827857836,-0.178275962,-0.51602578,73.75414915,-111.3468942,-0.364578258,47.33472353,306322,296081
Brent oil,2021-07-22,73.67,0.038975591,-0.104530296,0.11129243,0.069008975,0.355274638,-0.540851624,-0.324801348,-0.494907766,73.77956717,-35.56605226,-0.265702847,51.6025704,251602,267820
Brent oil,2021-07-23,74.19,-0.04362444,0.05789283,-0.172257413,-0.24813773,0.343932585,-0.193696767,-0.475320887,-0.477191753,73.80171777,-3.018260135,-0.143726924,53.10137245,181662,241182
Brent oil,2021-07-26,74.82,0.053447969,0.015458396,0.028939251,-0.013360253,-0.1543368,0.163292817,-0.633350616,-0.466478703,73.81708159,7.382304743,0.003732582,54.92275525,210637,223580
Brent oil,2021-07-27,73.79,-0.055648014,-0.050549419,0.128433275,0.255983026,-0.398089554,0.48588448,-0.799509369,-0.463843427,73.82460202,-10.63362958,0.037055756,51.40756004,251731,536326
Brent oil,2021-07-28,73.9,0.056893366,0.042036264,-0.096805279,-0.019868762,-0.039992492,0.743874426,-0.969301228,-0.465658229,73.82785419,1.207935911,0.071516296,51.76263565,251801,545574
Brent oil,2021-07-29,74.84,-0.054871967,-0.00817746,-0.046271958,-0.256211333,0.360827591,0.912619201,-1.141361836,-0.471415383,73.82730122,34.54478883,0.17268605,54.80205537,247939,549659
Brent oil,2021-07-30,75.22,0.054515627,-0.011071402,0.101240632,0.055681198,0.206565256,0.974139289,-1.318225449,-0.48443846,73.81959261,63.20066518,0.28029556,56.00879451,277427,553708
