name,trade_date,open,high,low,close,volume,OpenInterest,CCI,MACD,RSI
Brent oil,2016/1/7,34.9,35.11,32.55,34.1,265450,431194,-76.85862059,-2.018322539,26.07334463
Brent oil,2016/1/8,34.35,35.06,33.17,33.65,243815,450449,-69.36759496,-2.134763124,25.00412994
Brent oil,2016/1/11,33.72,33.75,31.52,31.6,258868,442620,-91.63976126,-2.365196481,20.8162301
Brent oil,2016/1/12,31.93,32.69,30.5,30.83,389164,431006,-98.83470967,-2.580206132,19.49542484
Brent oil,2016/1/13,31.25,31.83,29.94,30.24,472154,419236,-102.7841826,-2.766322455,18.52546915
Brent oil,2016/1/14,30.23,31.19,29.7,31.1,409375,408230,-96.67257289,-2.812011056,24.42765919
Brent oil,2016/1/15,31,31.02,28.82,29.11,344461,391175,-103.6019456,-2.974507697,20.69224881
Brent oil,2016/1/18,28.73,29.58,27.67,28.74,211256,373704,-109.5789587,-3.097438026,20.07749762
Brent oil,2016/1/19,28.7,30.24,28.6,28.73,419479,368952,-92.1590679,-3.159250244,20.06015124
Brent oil,2016/1/20,28.66,28.75,27.1,27.79,375397,323772,-104.490134,-3.246661523,18.44678661
Brent oil,2016/1/21,28.41,30.42,28.01,30.26,277913,399410,-70.59469501,-3.081110115,33.56637765
Brent oil,2016/1/22,30.29,32.96,29.77,32.77,336267,418060,-28.6077193,-2.716064309,44.77165149
Brent oil,2016/1/25,33,33.5,30.84,30.89,284431,429774,-25.35973012,-2.54907897,39.40987822
Brent oil,2016/1/26,30.99,33.5,30.12,31.89,296405,426129,-18.28725072,-2.309428589,43.2995979
Brent oil,2016/1/27,32.02,34.31,31.6,33.82,339911,435798,12.06104687,-1.94138993,49.97456792
Brent oil,2016/1/28,33.59,36.77,33.39,35.4,533487,443365,50.48654371,-1.504876565,54.67841045
Brent oil,2016/1/29,35.2,36.17,34.58,35.87,415849,457226,57.93548952,-1.108236447,56.00367856
Brent oil,2016/2/1,35.85,36.25,33.92,34.13,331872,443004,45.7728648,-0.923652463,50.15631244
Brent oil,2016/2/2,34.18,34.18,32.23,32.57,346885,436104,17.70153001,-0.892953872,45.56309522
Brent oil,2016/2/3,32.41,35.53,32.3,35.47,396576,434861,45.07583117,-0.627387126,53.99711372
Brent oil,2016/2/4,35.32,35.84,34.15,34.39,323933,419497,51.71771265,-0.498326147,50.83817283
Brent oil,2016/2/5,34.39,35.14,33.81,34.13,296567,402127,44.0706683,-0.412271805,50.07862069
Brent oil,2016/2/8,33.99,34.68,32.77,33.21,211549,392318,29.00071184,-0.413542372,47.38105785
Brent oil,2016/2/9,33.17,33.56,30.28,30.81,305766,372483,-11.90339116,-0.601278087,41.15329679
Brent oil,2016/2/10,30.95,31.9,30.35,30.97,332987,353541,-24.33300966,-0.72874877,41.70342467
Brent oil,2016/2/11,30.83,31.35,29.92,31.13,347586,346482,-33.06895949,-0.807550601,42.28448176
Brent oil,2016/2/12,31.72,34.07,31.59,33.23,184931,385477,18.2469234,-0.692565703,49.41155303
Brent oil,2016/2/15,33.45,34.7,33.34,34.6,82812,397572,49.70310929,-0.485297585,53.4500835
Brent oil,2016/2/16,34.85,36.13,32.6,32.96,195731,396072,36.4880082,-0.448203787,48.46254565
Brent oil,2016/2/17,33.1,35.62,32.48,35.49,176548,409175,53.00680428,-0.212210598,55.37975781
Brent oil,2016/2/18,35.48,36.3,34.4,34.61,189465,442067,69.20531447,-0.095096725,52.72879977
Brent oil,2016/2/19,34.48,35.03,33.33,33.81,180208,448603,22.33737307,-0.066074782,50.3683149
Brent oil,2016/2/22,33.79,35.57,33.45,35.28,150286,475914,46.59529031,0.074681154,54.40720113
Brent oil,2016/2/23,35.14,35.65,33.61,33.61,273730,483563,21.17257911,0.05088958,49.4808685
Brent oil,2016/2/24,33.57,35.3,33.09,35.07,259300,494404,27.07072254,0.148136757,53.44926416
Brent oil,2016/2/25,35.04,36.12,33.86,35.48,313634,512310,59.01659388,0.255345949,54.5294658
Brent oil,2016/2/26,35.48,37.26,35.13,35.44,367393,526460,97.97395855,0.333240947,54.39684464
Brent oil,2016/2/29,35.43,36.74,35.08,36.64,310672,531412,105.9493033,0.486198669,57.71909089
Brent oil,2016/3/1,36.6,37.25,35.95,36.6,276263,534493,112.7127803,0.597305732,57.56853922
Brent oil,2016/3/2,36.62,37.4,36.1,37.06,278167,535308,118.2334804,0.714243678,58.89632869
Brent oil,2016/3/3,37.05,37.37,36.35,37.06,256490,517664,117.5924067,0.797722199,58.89632869
Brent oil,2016/3/4,37.04,38.95,36.82,38.94,295792,519371,161.3032867,1.004006256,64.20550194
Brent oil,2016/3/7,38.88,41.04,38.87,40.83,341913,507026,208.0932718,1.304952384,68.59694114
Brent oil,2016/3/8,40.71,41.48,39.41,39.41,348803,477783,165.4108888,1.412588782,62.40247821
Brent oil,2016/3/9,40.84,41.18,39.39,40.84,333486,439275,148.019892,1.594895489,65.75610297
Brent oil,2016/3/10,40.89,41.01,39.63,40.16,287782,416954,119.0762089,1.665307918,62.88366504
Brent oil,2016/3/11,40.33,41.03,40.02,40.38,276648,384912,106.6038959,1.71904634,63.44010458
Brent oil,2016/3/14,39.73,40.65,38.82,39.73,264706,329751,76.41185506,1.68970697,60.55172177
Brent oil,2016/3/15,40.28,40.36,38.96,39.63,132575,359171,64.56661413,1.639487155,60.09838081
Brent oil,2016/3/16,39.74,41.08,39.47,40.87,201672,359373,76.05651813,1.680374911,63.72507817
Brent oil,2016/3/17,41.1,42.22,41.07,42.07,175910,371055,96.87857707,1.788986402,66.86389848
Brent oil,2016/3/18,42.02,43.1,41.72,42.09,234236,387905,93.37272285,1.855289007,66.91528165
Brent oil,2016/3/21,41.87,42.54,41.13,42.09,176692,395641,73.48851638,1.886092598,66.91528165
Brent oil,2016/3/22,42.04,42.81,41.71,42.28,250947,415034,69.13836498,1.903889228,67.4710357
Brent oil,2016/3/23,42.32,42.47,41.04,41.17,207791,451123,45.53401493,1.807588704,61.02198771
Brent oil,2016/3/24,41.04,41.23,39.85,41.05,194283,466669,22.3062261,1.701967625,60.35040215
Brent oil,2016/3/29,40.8,40.85,39.46,40.03,260397,472589,5.777558662,1.518452904,54.82692572
Brent oil,2016/3/30,40.13,41.35,39.88,39.94,296150,475961,7.379452163,1.35018977,54.3542181
Brent oil,2016/3/31,39.84,40.85,39.5,40.14,304367,486301,-1.578477798,1.218927317,55.27700571
Brent oil,2016/4/1,40.14,40.43,38.55,38.75,286168,496173,-26.022883,0.991312264,48.0122262
Brent oil,2016/4/4,38.69,38.92,37.5,37.58,286653,499288,-56.62798088,0.708351042,42.90125251
Brent oil,2016/4/5,37.5,38.44,37.27,38.33,296446,491652,-57.36606403,0.538414461,46.81003573
Brent oil,2016/4/6,38.4,39.94,38.34,39.75,323374,482081,-26.30050782,0.51241384,53.32498757
Brent oil,2016/4/7,39.9,40.29,38.7,39.66,308721,481494,-21.89909625,0.479024023,52.88287242
Brent oil,2016/4/8,39.68,42.01,39.62,41.89,340222,467582,25.24785961,0.625296684,61.4184247
Brent oil,2016/4/11,42,43.06,41.41,42.8,279920,453932,63.58171971,0.805364476,64.26345317
Brent oil,2016/4/12,42.7,44.81,42.56,44.28,357354,440268,106.9828397,1.055327966,68.35107435
Brent oil,2016/4/13,44.44,44.94,43.76,43.9,348587,436582,108.6535361,1.208828387,66.25557726
Brent oil,2016/4/14,44.01,44.62,43.29,43.78,234367,406179,91.0471143,1.305743779,65.57191451
Brent oil,2016/4/15,43.73,44,42.26,42.84,166401,437724,60.78199952,1.291808615,60.3211741
Brent oil,2016/4/18,42.43,43.32,40.05,42.97,204847,440236,32.20611916,1.276539656,60.78881537
Brent oil,2016/4/19,43.04,44.35,42.46,43.6,245144,435138,82.90051152,1.300285746,63.06088868
Brent oil,2016/4/20,43.37,45.71,42.7,45.4,176378,464925,121.0216308,1.447661905,68.65025997
Brent oil,2016/4/21,45.36,45.96,44.3,44.54,208109,488351,128.0031694,1.478025997,63.69154728
Brent oil,2016/4/22,44.61,45.82,44.24,45.09,230619,510725,121.9200829,1.52884657,65.41222036
Brent oil,2016/4/25,45.26,45.46,44.21,44.55,176210,557376,98.5003111,1.508163583,62.29095039
Brent oil,2016/4/26,44.57,46.32,44.16,46.26,174906,568810,109.3472578,1.61118217,67.56843926
Brent oil,2016/4/27,46.09,47.2,45.44,47,288965,586940,119.8353325,1.732565027,69.55421073
Brent oil,2016/4/28,46.87,47.82,46.51,47.68,274447,587935,120.7758772,1.862166239,71.2936198
Brent oil,2016/4/29,47.57,48.29,46.76,47.32,297848,588422,106.3171263,1.913766434,69.04465415
Brent oil,2016/5/2,47.37,47.4,45.72,45.91,168090,587191,67.1522185,1.819906001,60.93668191
Brent oil,2016/5/3,45.8,46.4,44.62,45.23,276403,568786,35.0760851,1.67138394,57.43380963
Brent oil,2016/5/4,45.21,46.01,44.19,44.92,293821,551115,18.14725702,1.511244048,55.85741906
Brent oil,2016/5/5,45.08,46.77,44.65,45.22,280794,526356,23.4437156,1.392487789,57.08499843
Brent oil,2016/5/6,45.16,46.12,44.19,45.28,283651,513866,9.285480737,1.288362655,57.3405168
Brent oil,2016/5/9,45.75,46.48,43.43,43.45,364584,478804,-13.1168516,1.046118032,47.96090457
Brent oil,2016/5/10,43.49,45.7,43.33,45.44,343209,433409,-4.741071439,1.003150102,56.32700263
Brent oil,2016/5/11,45.59,47.75,44.8,47.4,381737,387297,45.80164034,1.114407136,62.68930405
Brent oil,2016/5/12,47.32,48.19,46.8,47.91,353848,370882,70.28422217,1.229558292,64.15268262
Brent oil,2016/5/13,47.85,48.12,47.26,47.85,239047,364875,65.94857981,1.300978049,63.83546949
Brent oil,2016/5/16,47.8,49.47,47.77,49.13,294377,361468,83.44427748,1.444216,67.524678
Brent oil,2016/5/17,49.03,49.75,48.57,49.36,262324,331109,86.08193363,1.558328743,68.15333943
Brent oil,2016/5/18,49.36,49.85,48.45,48.54,319810,309407,73.10241509,1.564561476,63.43829737
Brent oil,2016/5/19,50.65,50.74,49.35,50.64,78661,320211,101.9261647,1.719136278,69.29663652
Brent oil,2016/5/20,49.42,49.89,48.61,49.29,156511,347240,69.62175878,1.712958289,62.37716555
Brent oil,2016/5/23,49.07,49.41,48.17,48.95,154800,383721,52.77510486,1.661474584,60.73237415
Brent oil,2016/5/24,48.94,49.82,48.37,49.63,161440,397784,61.86559638,1.656449179,62.84267471
Brent oil,2016/5/25,49.78,50.45,49.42,50.25,195051,417063,82.54247586,1.683093671,64.70514165
Brent oil,2016/5/26,50.3,50.96,49.82,49.91,266540,443205,87.70432613,1.657665924,62.84483046
Brent oil,2016/5/27,49.97,50.13,49.34,50.03,228657,452246,74.51270024,1.62842577,63.24646672
Brent oil,2016/5/30,50.1,50.43,49.55,50.28,58249,457059,77.67691506,1.606902279,64.116727
Brent oil,2016/5/31,50.3,50.87,49.5,49.52,229126,453762,64.55895919,1.511100087,59.50403211
Brent oil,2016/6/1,49.65,50,48.65,49.74,265995,453791,39.23139421,1.436370734,60.39232564
Brent oil,2016/6/2,49.63,50.3,48.84,49.95,270116,442490,39.83771492,1.378205335,61.26574187
Brent oil,2016/6/3,49.95,50.33,49.3,49.84,227821,441621,35.64614879,1.30815318,60.51299555
Brent oil,2016/6/6,49.83,50.83,49.72,50.48,223756,434913,42.29139505,1.289415417,63.33558476
Brent oil,2016/6/7,50.46,51.54,50.28,51.49,208823,433551,54.71799519,1.34061044,67.30723686
Brent oil,2016/6/8,51.41,52.8,51.32,52.7,260745,424529,80.53951377,1.461967106,71.31603591
Brent oil,2016/6/9,52.74,52.86,51.53,51.86,213124,406286,68.09853043,1.473377974,65.32728984
Brent oil,2016/6/10,51.91,52.1,50.33,50.48,210059,393303,29.86391146,1.35544201,56.87702941
Brent oil,2016/6/13,50.42,50.79,49.61,50,208806,370328,1.401682301,1.209304808,54.24851628
Brent oil,2016/6/14,49.89,50.05,49.2,49.25,224005,353121,-21.91328154,1.021199538,50.33432367
Brent oil,2016/6/15,50.78,51.35,50.05,50.24,83309,372591,13.89557151,0.941160371,54.954556
Brent oil,2016/6/16,49.11,49.31,47.5,47.57,151611,410988,-78.94612747,0.654734695,43.26485373
Brent oil,2016/6/17,47.82,49.97,47.81,49.84,119980,422355,-36.90609336,0.603948371,52.51333989
Brent oil,2016/6/19,50,50.17,49.84,50.02,740,422355,-5.61167856,0.571634888,53.16529485
Brent oil,2016/6/20,50,51.32,49.84,51.01,157169,422063,24.321774,0.618778058,56.68743959
Brent oil,2016/6/21,51.03,51.73,50.12,51.59,177566,438287,44.42461078,0.694929794,58.64943652
Brent oil,2016/6/22,51.64,51.85,49.88,50.53,224174,434544,25.45028213,0.662115003,53.84855413
Brent oil,2016/6/23,50.8,51.84,50.58,51.82,207608,439716,60.06437522,0.731765922,58.32005099
Brent oil,2016/6/24,51.32,51.39,48.24,49.04,283840,469227,-48.11107111,0.556230135,47.61374343
Brent oil,2016/6/27,49.15,49.48,47.3,48.11,230404,481084,-119.7170565,0.338175258,44.66005992
Brent oil,2016/6/28,48.19,49.45,48.05,49.39,299226,482459,-77.08842258,0.265588956,49.31999616
Brent oil,2016/6/29,49.49,51.44,49.33,50.96,317841,485617,18.91230538,0.330934856,54.39281048
Brent oil,2016/6/30,50.94,51.02,49.53,49.74,309512,509766,-12.82939217,0.281038512,50.18879812
Brent oil,2016/7/1,49.9,50.66,49.25,50.55,248693,507556,-8.984647338,0.303358601,52.79734578
Brent oil,2016/7/4,50.6,50.75,50.03,50.04,113446,499299,2.551110342,0.276705011,50.9868409
Brent oil,2016/7/5,50.03,50.05,47.54,48.18,305737,497418,-120.8959993,0.104293167,44.93484887
Brent oil,2016/7/6,48.06,49.31,47.17,49.25,279124,478575,-113.9934873,0.053380262,48.70671502
Brent oil,2016/7/7,49.12,49.59,46.15,46.45,328097,475066,-185.0280077,-0.210478911,40.82585425
Brent oil,2016/7/8,46.6,47.23,46.15,46.44,237284,464773,-199.6904422,-0.415605285,40.80046344
Brent oil,2016/7/11,46.49,47.1,45.9,46.07,229276,448066,-183.3995545,-0.601096258,39.8138171
Brent oil,2016/7/12,46.17,48.57,46.09,48.19,321525,409002,-92.49709506,-0.570457035,47.62848253
Brent oil,2016/7/13,48.13,48.2,46.09,46.56,299796,382400,-126.1027701,-0.6699795,43.00500244
Brent oil,2016/7/14,46.59,47.47,46.34,47.28,289355,355385,-109.9225311,-0.682881951,45.5207272
Brent oil,2016/7/15,48.61,49.64,48.28,49.56,97513,376905,8.03806553,-0.503328236,52.6484046
Brent oil,2016/7/18,48.48,49.27,47.97,48.48,79558,379717,-18.0926222,-0.44307016,49.35445688
Brent oil,2016/7/19,48.33,48.94,48.01,48.19,80376,381216,-21.53822547,-0.413944087,48.47739608
Brent oil,2016/7/20,48.3,48.93,47.35,48.54,125673,383022,-20.65345014,-0.358486975,49.64055482
Brent oil,2016/7/21,48.63,48.96,47.36,47.52,83367,387450,-29.90054632,-0.392319871,46.35608876
Brent oil,2016/7/22,47.53,47.8,46.54,47.06,100398,387382,-68.28977927,-0.4510514,44.91284057
Brent oil,2016/7/25,47.03,47.19,45.93,46.05,75875,377954,-105.1781877,-0.572495745,41.8331768
Brent oil,2016/7/26,45.17,45.34,44.53,44.95,213119,376926,-163.0033271,-0.748869567,38.71920147
Brent oil,2016/7/27,44.9,45.33,43.72,43.82,349557,392004,-160.7127939,-0.96866251,35.77326521
Brent oil,2016/7/28,43.95,44.15,43.13,43.16,336668,392901,-161.9259252,-1.182475642,34.13944744
Brent oil,2016/7/29,43.14,43.6,42.52,43.21,286584,407230,-145.4898724,-1.332528943,34.38394016
Brent oil,2016/8/1,43.11,43.85,41.87,42.22,234773,407830,-133.740857,-1.513880915,31.86184559
Brent oil,2016/8/2,42.23,43.18,41.51,41.97,262560,411261,-128.7743386,-1.658656609,31.2387019
Brent oil,2016/8/3,41.94,43.47,41.56,43.44,320440,409735,-96.64088848,-1.635917832,38.81604308
Brent oil,2016/8/4,43.36,44.34,42.51,44.22,276418,422110,-65.45736121,-1.537237391,42.44056906
Brent oil,2016/8/5,44.18,44.49,43.51,44.42,236874,430747,-49.77918661,-1.426450864,43.36697954
Brent oil,2016/8/8,45.17,45.71,44.24,45.17,221512,414615,-21.21077735,-1.263567393,46.82337697
Brent oil,2016/8/9,45.25,45.77,44.76,44.99,216218,398575,-13.28682665,-1.135911483,46.0962414
Brent oil,2016/8/10,44.92,45.68,43.81,43.84,284858,377284,-34.62222568,-1.114689201,41.64644066
Brent oil,2016/8/11,44.74,47.09,44.36,46.73,137343,388918,23.82211704,-0.854817736,53.73362638
Brent oil,2016/8/12,46.99,47.96,46.47,47.91,98048,387561,72.72861363,-0.547342169,57.59583075
Brent oil,2016/8/15,47.93,49.2,47.58,48.84,108418,390164,102.4166148,-0.226016957,60.40148599
Brent oil,2016/8/16,48.46,49.6,48.15,49.17,191034,397470,106.9494856,0.054634044,61.37799496
Brent oil,2016/8/17,49.14,50.17,48.79,50.04,226900,424842,115.3923006,0.343296405,63.90515379
Brent oil,2016/8/18,49.99,51.31,49.75,51.2,159302,439463,128.7767507,0.658079778,67.00519005
Brent oil,2016/8/19,51.11,51.48,50.6,51.04,138485,450961,121.8093557,0.88444191,66.16113418
Brent oil,2016/8/22,50.9,50.9,49.46,49.46,181333,465142,89.11480159,0.925672163,58.34506065
Brent oil,2016/8/23,49.43,50.63,48.89,49.94,223793,485645,80.31722576,0.985716696,59.89513176
Brent oil,2016/8/24,49.76,50.14,48.97,49.29,218501,508028,67.31351496,0.969675042,56.81206794
Brent oil,2016/8/25,49.31,50.02,48.94,49.93,192513,517934,65.23596136,0.997110498,59.0473108
Brent oil,2016/8/26,49.91,50.99,49.38,49.79,187835,514280,68.06281225,0.99607434,58.33604483
Brent oil,2016/8/29,49.77,49.83,49.15,49.41,112615,510641,48.41300855,0.95359787,56.35186756
Brent oil,2016/8/30,49.45,49.9,48.48,48.68,300287,508803,31.46674986,0.851217755,52.64725204
Brent oil,2016/8/31,48.65,48.77,46.77,46.97,295265,504421,-12.88899414,0.624894669,45.15816248
Brent oil,2016/9/1,46.98,47.24,45.32,45.82,290044,493826,-52.52897515,0.348716814,40.94031466
Brent oil,2016/9/2,45.79,47.02,45.41,46.68,279344,473761,-48.8149587,0.196968161,45.07205739
Brent oil,2016/9/5,46.7,49.4,46.4,47.4,287952,465612,-16.51606228,0.133268012,48.33110033
Brent oil,2016/9/6,47.43,47.99,46.29,47.36,215064,456450,-32.33407712,0.078650881,48.16013948
Brent oil,2016/9/7,47.2,48.56,46.97,48.55,224227,440943,-16.04766513,0.12989215,53.43707613
Brent oil,2016/9/8,48.55,50.14,48.21,49.69,327241,425346,14.10967002,0.259498361,57.86226504
Brent oil,2016/9/9,49.63,49.7,47.76,47.88,262147,393897,-11.08808605,0.213696979,49.77404568
Brent oil,2016/9/12,48.25,49.08,47.37,48.66,154029,441331,-13.69653744,0.237599634,52.83381677
Brent oil,2016/9/13,48.67,48.71,47.45,47.73,184070,440794,-25.42865778,0.179431063,49.00083094
Brent oil,2016/9/14,47.74,47.96,46.17,46.44,218879,456274,-58.14277353,0.028906615,44.20973783
Brent oil,2016/9/15,46.53,47.45,46.13,46.88,244273,472008,-57.98202752,-0.054255349,46.14398956
Brent oil,2016/9/16,46.49,46.85,45.95,46.45,161929,506048,-70.58602103,-0.153094435,44.51954183
Brent oil,2016/9/19,46.51,47.38,46.33,46.38,152769,494340,-57.84225798,-0.234371844,44.24646588
Brent oil,2016/9/20,46.31,46.77,45.57,46.68,230967,496359,-70.22422167,-0.271448198,45.78139734
Brent oil,2016/9/21,46.87,47.59,46.86,47.48,211835,501170,-23.54125911,-0.233585533,49.75396921
Brent oil,2016/9/22,47.49,48.33,47.49,48.06,300638,509106,14.17641352,-0.154991302,52.47283661
Brent oil,2016/9/23,47.85,48.78,46.24,46.6,309962,526563,-21.72033909,-0.208115579,45.76032685
Brent oil,2016/9/26,46.62,48.24,46.3,47.54,236073,542973,-6.381635322,-0.172379721,50.17928628
Brent oil,2016/9/27,47.71,47.89,46.17,46.75,317115,549827,-29.22984484,-0.205437044,46.73330165
Brent oil,2016/9/28,46.75,49.5,46.26,49.43,602694,562222,68.94692773,-0.015206319,57.41691896
Brent oil,2016/9/29,49.46,50.39,48.55,49.61,440052,587140,134.6111858,0.148367113,58.02584825
Brent oil,2016/9/30,49.76,50.27,48.9,49.99,307875,588096,136.1548163,0.305145533,59.34748758
Brent oil,2016/10/3,50.02,51.14,49.74,50.8,284259,595367,166.4034517,0.489115571,62.08777668
Brent oil,2016/10/4,50.93,51.55,50.34,51.31,269265,582032,171.8714949,0.668361435,63.74487486
Brent oil,2016/10/5,51.22,52.09,51.22,51.61,302091,580412,173.6416259,0.825111197,64.72169031
Brent oil,2016/10/6,51.76,52.75,51.32,52.59,293868,562351,174.0002877,1.016694502,67.77599353
Brent oil,2016/10/7,52.72,52.84,51.33,51.69,310018,551044,139.7397624,1.083414248,62.43033556
Brent oil,2016/10/10,51.63,53.73,51.3,52.92,334274,518826,144.485663,1.22146061,66.33796141
Brent oil,2016/10/11,53.11,53.32,52.12,52.5,373849,500352,125.7653713,1.28219254,63.89416122
Brent oil,2016/10/12,52.48,52.87,51.61,51.66,254729,474112,93.64593665,1.248154108,59.19717553
Brent oil,2016/10/13,51.6,52.15,50.92,51.96,310648,469584,72.00542096,1.231193466,60.31910656
Brent oil,2016/10/14,52.06,52.55,51.5,52,248439,450926,73.25789815,1.207065403,60.47515861
Brent oil,2016/10/17,51.93,52.29,51.16,51.68,247028,424651,54.47724633,1.148878852,58.4933169
Brent oil,2016/10/18,51.72,52.15,51.25,52.15,274173,407968,50.0705286,1.127691341,60.53879509
Brent oil,2016/10/19,52.13,53.14,52.09,52.54,292949,368279,63.29227206,1.129351366,62.20328921
Brent oil,2016/10/20,53.38,53.48,52.05,52.3,208966,424212,54.59738366,1.098636555,60.51174665
Brent oil,2016/10/21,52.3,52.83,52,52.78,191841,446291,43.15589566,1.100342768,62.69664934
Brent oil,2016/10/24,52.76,52.91,51.51,52.38,219038,473409,27.32116843,1.057231195,59.73069032
Brent oil,2016/10/25,52.43,52.81,51.24,51.29,215666,497694,6.078262516,0.924454535,52.44933842
Brent oil,2016/10/26,51.26,51.8,50.75,51.07,311886,502177,-15.01224469,0.792342285,51.09546608
Brent oil,2016/10/27,51.1,51.98,50.94,51.43,292795,518500,-11.05657082,0.708523944,53.22327215
Brent oil,2016/10/28,51.51,51.66,50.34,50.57,268414,539648,-31.74989882,0.566175968,47.86547877
Brent oil,2016/10/31,50.34,50.76,48.45,48.51,356579,550896,-80.73610476,0.283867144,37.99813743
Brent oil,2016/11/1,48.72,49.26,47.72,47.9,462804,554062,-105.2959234,0.010789095,35.65425204
Brent oil,2016/11/2,47.9,48.02,46.46,47.08,366824,553028,-130.3030071,-0.268697002,32.73139682
Brent oil,2016/11/3,47.15,47.52,45.99,46.28,283616,547706,-137.4546112,-0.54842318,30.13578744
Brent oil,2016/11/4,46.43,46.56,45.08,45.6,384560,544826,-147.9864425,-0.815577044,28.09627153
Brent oil,2016/11/7,45.7,46.38,45.38,46.33,276169,542455,-128.4420303,-0.957357683,33.31395963
Brent oil,2016/11/8,46.3,46.69,45.6,45.82,320983,528010,-117.4868996,-1.098213083,31.58931767
Brent oil,2016/11/9,46.04,46.95,44.4,46.5,448124,511021,-108.6387344,-1.141809614,36.32279301
Brent oil,2016/11/10,46.36,46.92,45.56,45.68,302445,491096,-95.2764683,-1.22836747,33.32807427
Brent oil,2016/11/11,45.8,45.89,44.19,44.52,286705,472132,-112.6567791,-1.374720577,29.60904174
Brent oil,2016/11/14,44.54,44.99,43.57,44.76,260146,444141,-108.4692202,-1.454573062,31.31673025
